0.631,1.289,2.134,1.745,3.787,3.667,4.997,3.502,4.572,5.935,7.674,12.286,15.437,20.181,25.677,33.771,44.003,58.783,80.172
0.644,1.306,1.985,1.715,3.607,3.761,5.087,3.512,4.47,5.989,7.619,12.407,15.342,20.246,26.005,33.707,44.141,58.461,79.916
0.634,1.299,1.986,1.7,3.551,3.653,4.937,3.486,4.438,6.002,7.62,12.258,15.407,20.514,25.73,34.076,43.98,58.571,82.861
0.632,1.288,2.243,1.707,3.623,3.682,5.063,3.561,4.486,6.051,7.612,12.232,15.379,20.087,25.968,33.721,44.568,58.562,79.758
0.661,1.284,2.016,1.724,3.585,3.682,4.979,3.502,4.494,5.926,7.665,12.261,15.394,20.124,25.723,33.942,44.066,58.544,79.736
0.654,1.275,1.967,1.725,3.56,3.816,4.929,3.47,4.48,6.008,7.639,12.211,15.519,20.326,25.512,33.791,43.954,58.727,79.794
0.659,1.295,2.141,1.768,3.624,3.713,5.01,3.488,4.444,5.985,7.681,12.248,15.475,20.16,27.064,33.794,44.226,58.54,80.15
0.808,1.289,1.981,1.713,3.744,3.699,4.962,3.468,4.494,6.037,7.666,12.297,15.321,20.084,25.797,33.947,43.977,58.581,79.993
0.638,1.258,1.996,1.715,3.598,3.773,5.108,3.527,4.473,5.979,7.609,12.275,15.406,20.269,25.748,33.722,44.075,58.57,79.92
0.672,1.271,1.968,1.741,3.79,3.709,5.252,3.542,4.488,5.96,7.592,12.279,15.466,20.125,25.896,33.919,43.957,58.34,80.534
0.635,1.268,1.978,1.741,3.583,3.645,5.024,3.527,4.459,5.959,7.663,12.281,15.483,19.964,25.706,33.69,45.28,58.995,79.839
0.645,1.28,1.945,1.702,3.794,3.666,4.93,3.515,4.647,5.984,7.643,12.287,15.353,20.185,25.654,33.829,43.966,58.728,80.188
0.63,1.314,2.236,1.703,3.579,3.702,5.063,3.497,4.495,6.026,7.616,12.219,15.377,20.256,26.317,33.861,44.028,59.651,79.564
0.65,1.277,2.241,1.715,3.851,3.669,4.929,3.49,4.495,5.996,7.714,12.251,15.311,20.083,25.776,34.018,43.938,59.02,79.733
0.625,1.296,2.098,1.721,3.604,3.741,5.131,3.514,4.478,5.945,7.636,12.266,19.263,20.252,26.009,33.753,44.487,58.488,81.679
0.636,1.295,2.221,1.76,3.739,3.743,4.965,3.585,4.578,5.96,7.688,12.375,15.359,20.198,25.881,33.599,44.034,58.468,79.845
0.645,1.275,1.992,1.725,3.847,3.681,4.924,3.621,4.489,6,7.591,12.318,15.371,20.036,25.627,33.705,44.526,58.701,80.202
0.651,1.289,2.01,1.713,3.591,3.869,4.95,3.584,4.479,5.944,7.588,12.24,15.389,20.157,25.761,33.707,43.903,58.593,79.88
0.621,1.277,1.961,1.731,3.704,3.7,4.968,3.55,4.487,5.999,7.648,12.275,15.395,20.12,25.749,33.775,43.801,58.956,79.889
0.622,1.287,1.999,1.693,3.627,3.7,4.922,3.501,4.49,5.973,7.676,12.235,15.377,20.105,25.722,33.745,43.821,58.683,80.008
0.623,1.551,2.186,1.747,3.775,3.717,5.046,3.481,4.491,5.937,7.645,12.311,15.353,20.143,25.835,33.71,43.942,58.67,80.023
0.621,1.274,1.972,1.703,3.579,3.669,4.971,3.496,4.451,6.03,7.75,12.299,15.587,20.135,25.659,33.633,43.959,58.828,79.92
0.642,1.28,1.967,1.738,3.624,3.686,4.944,3.537,4.623,6.006,7.764,12.209,15.352,20.307,25.631,33.767,44.086,58.678,79.759
0.638,1.282,1.985,1.703,4.16,3.688,5.07,3.488,4.479,5.987,7.661,12.239,15.394,20.08,25.881,33.952,44.112,58.596,79.996
0.622,1.29,1.964,1.726,3.586,3.659,4.922,3.516,4.49,5.93,7.591,12.271,15.379,20.165,25.624,33.62,44.152,58.618,80.054
0.637,1.312,2.204,1.706,3.602,3.659,4.956,3.509,4.495,5.979,7.654,12.354,40.238,20.198,25.686,36.021,43.93,58.467,79.826
0.637,1.299,2.136,1.704,3.864,3.731,5.061,3.48,4.46,5.92,7.626,12.212,29.24,20.221,25.823,33.461,43.906,58.443,81.533
0.621,1.292,1.943,1.719,3.59,3.698,4.938,3.509,4.437,5.962,7.631,12.234,16.039,20.055,25.782,33.889,44.008,58.347,81.492
0.635,1.3,1.965,1.713,3.585,3.66,5.014,3.534,7.455,6,7.728,12.242,15.444,20.114,25.852,33.74,44.23,58.742,80.372
0.638,1.561,1.959,1.716,3.83,3.783,5.067,3.652,5.045,5.964,7.642,12.265,15.526,20.085,25.689,33.916,44.445,59.851,80.311
0.618,1.272,1.976,1.72,3.575,3.642,4.959,3.492,4.472,5.981,7.611,12.301,15.523,19.998,25.73,33.633,44.045,58.489,80.081
0.643,1.45,2.256,1.713,3.594,3.705,4.977,3.517,4.449,5.989,7.667,12.278,15.384,20.107,25.781,33.501,44.2,58.346,80.518
0.644,1.264,1.96,1.69,3.716,3.688,4.925,3.475,4.568,6.252,7.67,12.29,15.412,20.052,26.207,33.761,48.512,58.782,79.841
0.885,1.274,1.962,1.714,3.6,3.767,5.119,3.508,4.461,5.988,7.678,12.268,15.59,20.211,25.593,33.696,45.727,58.446,80.058
0.648,1.312,1.941,1.707,4.264,3.686,4.988,3.52,4.582,5.953,7.701,12.302,15.561,20.166,25.876,33.988,44.274,58.505,80.595
0.619,1.3,2.017,1.7,3.57,3.684,4.957,3.471,4.56,5.968,7.844,12.35,15.323,20.166,25.86,33.809,44.594,58.662,80.017
0.62,1.272,1.962,1.702,3.585,3.677,5.011,3.554,4.507,5.935,7.667,12.27,15.333,20.171,25.544,33.82,44.138,58.643,80.034
0.631,1.299,2.233,1.724,3.865,3.66,4.978,3.508,4.487,5.976,7.676,12.242,15.348,20.773,26.159,33.564,44.23,58.305,79.792
0.861,1.283,1.999,2.03,3.594,3.667,5.063,3.507,4.444,6.012,7.572,13.452,15.505,20.081,25.731,33.678,44.221,58.908,80.064
0.638,1.29,2.138,1.727,3.789,3.788,4.931,3.527,4.463,5.955,9.824,12.202,15.395,21.414,26.066,33.779,44.118,58.392,82.865
0.648,1.293,1.954,1.706,3.728,3.789,10.547,3.489,4.457,5.946,7.67,12.276,15.499,20.492,26.151,33.436,44.279,58.63,79.993
0.624,1.293,2.142,1.711,3.791,3.681,4.958,3.492,4.469,6.066,7.661,12.403,15.321,20.149,25.596,33.788,44.186,58.697,79.665
0.749,1.311,2.223,1.719,3.554,3.676,5.026,3.491,4.506,5.983,7.72,12.226,15.391,20.216,25.951,33.614,44.277,58.515,79.77
0.848,1.31,1.983,1.707,3.725,3.659,4.911,3.621,4.576,6.027,7.64,12.263,15.499,20.186,25.692,33.685,44.379,58.299,79.952
0.624,1.276,1.957,1.734,3.846,3.678,5.075,3.588,4.497,5.946,7.641,12.256,15.276,20.309,27.129,33.74,43.842,58.556,79.926
