0.709,1.328,1.537,2.326,3.907,4.259,4.099,4.719,6.227,8.794,11.198,19.656,27.348,39.436,57.192,88.694,137.722,222.685,366.237
0.691,1.124,1.559,2.094,4.25,3.816,4.111,4.744,6.171,10.517,11.408,19.803,27.079,39.066,57.325,88.186,136.16,221.619,365.434
0.727,1.299,1.559,2.131,3.907,4.163,4.124,4.657,6.135,9.253,10.946,19.715,27.057,38.964,57.003,88.703,135.526,220.54,368.165
0.728,1.16,1.568,2.102,3.95,4.203,4.107,4.773,6.209,9.862,11.043,19.807,27.123,39.312,57.416,90.937,136.013,220.412,366.627
0.682,1.094,1.563,2.142,3.928,4.381,4.101,4.701,6.409,9.336,10.954,19.666,27.134,39.049,56.781,88.823,136.922,221.201,367.057
0.7,1.106,1.544,2.122,3.971,4.297,4.121,4.721,6.223,9.699,11.045,21.179,27.147,38.939,57,88.984,136.606,222.986,365.685
0.692,1.1,1.57,2.092,3.142,4.523,4.177,4.696,6.141,10.205,10.981,19.741,27.228,39.047,57.171,88.865,136.123,221.052,365.728
0.704,1.118,1.55,2.119,3.889,4.321,4.097,4.749,6.172,10.193,11,19.692,27.316,39.165,57.164,88.57,137.337,221.569,366.704
0.708,1.119,1.546,2.088,3.975,4.546,4.176,4.706,6.134,10.163,11.078,19.766,27.353,38.975,57.636,89.004,136.846,221.676,366.168
0.697,1.112,1.568,2.095,4.16,4.421,4.095,4.696,6.168,10.18,11.071,19.78,27.082,38.951,57.154,88.35,135.892,222.309,365.876
0.685,1.105,1.538,2.097,3.971,4.327,4.105,4.623,6.187,10.21,11.075,20.013,27.168,39.374,57.142,88.371,135.858,221.45,367.863
0.846,1.115,1.551,2.092,3.904,4.229,4.123,4.644,6.105,10.173,11.112,19.928,27.09,38.965,57.181,88.282,136,221.707,366.089
0.691,1.148,1.568,2.098,3.955,4.285,4.096,4.865,6.14,10.173,10.983,19.842,27.218,38.884,57.194,88.452,135.925,220.221,366.722
0.692,1.113,1.548,2.086,3.919,4.262,4.089,4.713,6.155,10.188,11.062,19.709,27.229,41.248,57.126,88.488,136.134,221.946,369.162
0.708,1.117,1.532,2.078,3.993,4.381,4.09,4.702,6.168,10.187,10.931,19.77,27.048,38.904,58.522,91.234,137.318,223.565,366.054
0.698,1.125,1.538,2.086,3.926,4.811,4.126,4.713,6.23,10.195,11.013,20.116,27.073,38.974,57.165,89.202,136.171,220.523,367.736
0.699,1.116,1.557,2.092,3.918,4.382,4.109,4.699,6.182,10.18,15.583,19.715,27.135,38.951,57.112,88.621,135.881,221.596,366.772
0.733,1.11,1.557,2.144,3.966,3.854,4.128,4.744,6.152,10.15,10.98,19.706,27.487,39.478,57.212,88.53,136.175,221.615,365.606
0.696,1.102,1.546,2.127,3.949,4.242,4.118,4.767,6.154,10.15,11.031,19.914,27.367,38.904,56.946,88.531,135.895,222.344,368.154
0.708,1.158,1.528,2.099,3.946,4.285,4.12,4.744,6.117,10.178,11.038,19.74,27.166,38.882,57.174,88.601,136.293,221.726,366.333
0.712,1.11,1.537,2.122,3.984,4.648,4.079,4.748,6.209,10.181,10.97,20.098,27.07,39.374,57.15,88.772,136.062,221.846,366.879
0.712,1.128,1.557,2.105,3.954,4.24,4.163,4.748,6.148,10.203,11.018,19.75,27.096,38.935,57.3,88.682,136.231,221.487,367.587
0.68,1.137,1.55,2.101,3.942,4.27,4.092,4.708,6.09,9.132,10.984,19.866,26.992,38.902,57.07,89.237,137.524,221.914,365.495
0.69,1.107,1.534,2.096,3.971,4.724,4.038,4.736,6.187,10.341,11.07,19.743,27.062,39.08,56.848,88.751,135.935,223.41,366.027
0.705,1.249,1.551,2.101,3.947,4.429,4.13,4.721,9.037,9.656,11.06,19.691,27.033,39.187,57.218,88.606,136.076,228.092,368.343
0.698,1.126,1.542,2.116,3.95,4.586,4.128,4.829,6.187,10.206,11.077,20.384,27.219,38.926,57.331,91.782,136.394,220.949,366.159
0.724,1.117,1.545,2.095,3.921,4.849,4.091,4.719,6.245,10.183,11.116,19.699,27.249,38.981,57.145,88.713,135.865,221.964,367.455
0.701,1.125,1.533,2.088,3.913,4.435,4.12,4.688,6.172,9.9,11.028,19.64,28.434,39.298,57.285,88.975,135.687,222.743,365.955
0.7,1.116,1.543,2.092,3.903,4.236,4.045,4.733,6.099,10.206,11.066,19.711,27.291,39.02,56.918,88.58,136.595,221.373,365.381
0.691,1.155,1.563,2.118,3.928,4.555,4.108,4.681,6.157,10.099,11.069,19.836,27.346,38.882,56.967,88.914,138.702,221.619,367.781
0.722,4.789,1.562,2.107,4.018,4.71,4.062,4.668,6.157,10.156,11.07,20.283,27.202,39.093,57.338,88.371,137.409,220.859,366.402
0.714,1.088,1.549,2.094,3.96,4.655,4.119,4.678,6.161,10.208,11.035,19.631,27.193,39.12,58.325,88.627,135.356,221.599,365.619
0.69,1.08,1.553,2.175,3.957,4.55,4.116,4.709,6.133,10.163,11.145,19.663,27.058,38.889,57.195,88.546,136.858,223.218,367.71
0.692,1.091,1.534,2.097,3.998,4.925,4.122,4.817,6.114,9.229,11.114,19.937,27.233,39.147,56.951,88.561,135.695,221.817,365.995
0.691,1.106,1.543,2.228,3.97,4.163,4.078,4.747,6.158,8.665,10.955,20.037,27.539,39.06,57.521,88.93,135.697,221.736,367.26
0.69,1.067,1.528,2.115,4.003,4.781,4.1,4.703,6.13,8.689,11.075,20.064,27.065,38.922,56.993,89.169,136.709,221.543,365.816
0.693,1.089,1.545,2.099,3.952,4.167,4.085,4.694,6.137,8.508,11.008,19.797,27.174,39.042,57.22,91.28,137.629,223.27,366.376
0.682,1.08,1.552,2.081,3.978,4.445,4.181,4.655,6.165,8.513,11.066,19.859,27.059,39.347,57.734,88.409,135.855,221.553,366.867
0.69,1.21,1.536,2.094,3.931,4.665,4.11,4.826,6.217,8.602,11.051,19.68,27.077,40.227,57.146,88.637,136.565,222.316,365.589
0.718,1.378,1.549,2.073,3.925,4.28,4.06,4.678,6.148,8.571,11.066,19.951,27.079,38.835,57.078,88.314,136.442,221.492,365.79
0.68,1.312,1.546,2.118,3.956,4.45,4.087,4.764,6.139,8.526,11.18,19.967,27.042,39.138,57.181,88.242,135.944,221.649,367.605
0.71,1.333,1.543,2.088,3.91,4.342,4.074,4.643,6.169,8.572,10.998,19.777,27.47,38.913,56.916,88.229,135.659,222.807,365.016
0.697,1.381,1.547,2.069,4.181,4.664,4.075,4.769,6.14,8.563,11.017,19.954,27.267,38.955,57.352,88.573,136.278,221.282,365.31
0.878,1.399,1.574,2.084,3.908,4.337,4.138,4.747,6.158,8.551,11.079,19.701,27.227,38.816,56.857,88.475,136.049,221.659,367.768
0.711,1.354,1.559,2.117,3.947,4.649,4.087,4.737,6.114,8.759,11.01,19.786,27.05,39.189,57.042,88.606,137.339,221.859,416.851
0.695,1.406,1.539,2.132,3.894,4.821,4.092,4.69,6.174,8.545,11.013,19.766,27.154,38.888,57.333,88.327,136.544,223.282,392.669
0.701,1.389,1.563,2.102,3.991,4.332,4.11,4.706,6.113,8.602,11.046,19.672,27.106,38.861,57.602,88.298,135.89,221.154,365.788
0.721,1.458,1.55,2.111,3.911,4.323,4.048,4.774,6.143,8.559,11.225,19.77,27.246,38.983,57.335,88.27,136.109,221.301,365.723
0.691,1.368,1.554,2.084,3.979,4.365,4.17,4.725,6.17,8.534,10.991,19.648,27.004,38.882,57.367,91.246,136.275,221.423,366.807
0.7,1.254,1.589,2.094,3.93,4.202,4.117,4.714,6.132,8.57,11.039,19.89,27.074,38.789,58.392,88.35,136.469,220.965,366.167
0.7,1.261,1.525,2.113,4.017,4.77,4.091,4.785,6.155,8.561,10.999,19.724,27.089,39.189,57.518,88.509,135.737,223.692,365.711
0.689,1.465,1.553,2.236,3.929,4.205,4.075,4.737,6.131,8.554,11.045,19.876,27.147,38.85,57.155,88.238,137.405,221.719,367.633
0.694,1.559,1.583,2.09,3.986,4.283,4.127,4.839,6.111,8.629,10.986,19.946,27.043,38.899,57.063,88.639,136.426,221.794,365.686
0.696,1.595,1.534,2.087,4.015,4.169,4.203,4.74,6.113,8.713,11.04,19.676,27.071,38.885,57.222,88.275,135.932,221.402,367.818
0.731,1.393,1.546,2.229,3.96,4.176,4.034,4.69,6.147,8.592,11.177,19.828,27.058,39.485,57.047,88.443,136.845,222.899,365.348
0.692,1.445,1.543,2.254,3.932,4.23,4.231,4.732,6.144,8.558,11.139,21.663,27.335,38.886,56.946,88.292,136.914,221.712,365.498
0.703,1.465,1.536,2.088,3.939,4.408,4.085,4.733,6.157,8.539,11.046,19.709,27.037,38.901,57.232,88.479,136.179,221.163,366.564
0.706,1.335,1.551,2.126,3.921,4.224,4.108,4.709,6.187,8.515,10.986,19.743,27.425,39.056,57.133,88.424,136.262,222.03,366.527
0.709,1.405,1.535,2.109,3.926,4.339,4.077,4.719,6.177,8.562,11.03,19.709,27.061,38.889,56.918,88.698,137.261,221.664,365.874
0.733,1.395,1.534,2.087,3.887,4.754,4.083,4.803,6.138,8.565,11.045,20.058,27.265,38.923,57.379,90.587,136.443,223.117,367.248
0.701,1.3,1.555,2.101,4.102,4.338,4.072,4.691,6.149,8.553,11.041,19.894,27.362,38.98,57.391,88.504,135.86,221.983,365.981
0.707,1.274,1.553,2.09,3.991,4.035,4.061,4.731,6.131,8.534,11.274,19.788,27.074,38.849,57.395,88.724,136.092,221.353,365.15
0.683,1.361,1.533,2.099,3.942,4.045,4.163,4.687,6.128,8.55,11.159,19.771,27.098,38.904,57.024,88.665,135.793,221.154,367.64
0.687,1.42,1.533,2.102,3.908,4.163,4.084,4.866,6.076,8.552,11.091,19.713,27.168,38.704,56.953,88.905,136.573,222.556,364.634
0.702,1.555,1.544,2.105,3.946,4.287,4.124,4.709,6.174,8.529,11.003,19.73,28.435,40.032,57.13,88.175,136.306,221.002,367.994
0.712,1.559,1.567,2.083,4.08,4.173,4.09,4.746,6.124,8.545,11.045,19.878,27.16,38.947,57.247,88.528,135.946,221.062,365.476
0.693,1.49,1.599,2.107,3.963,4.701,4.109,4.763,6.128,8.475,11.066,19.857,27.099,38.822,58.192,88.209,137.847,221.458,366.448
0.691,1.433,1.538,2.096,3.956,4.133,4.057,4.827,6.114,8.64,11.023,19.754,27.148,38.838,57.22,88.077,136.537,222.415,367.83
0.722,1.523,1.541,2.258,3.887,4.28,4.049,4.7,6.158,8.517,11.256,19.689,27.118,38.851,57.005,88.6,136.224,222.76,365.6
0.717,1.636,1.528,2.082,3.932,4.333,4.26,4.708,6.119,8.542,11.236,19.973,27.105,39.186,56.886,88.689,135.88,222.068,365.887
0.681,1.388,1.541,2.086,3.9,4.174,4.128,4.833,6.141,8.549,11.104,19.763,27.264,38.796,57.438,90.972,136.918,221.307,367.544
0.751,1.275,1.552,2.107,3.981,4.799,4.08,4.773,6.149,8.627,11.035,19.697,27.058,38.937,57.094,88.35,135.684,221.639,365.717
0.69,1.27,1.533,2.086,4.044,4.359,4.065,4.881,6.089,8.496,11.03,19.781,27.413,39.086,57.338,88.695,136.402,222.564,388.15
0.709,1.315,1.568,2.057,4.003,4.121,4.092,4.768,6.129,8.603,11.058,19.883,27.159,39.116,57.087,89.075,137.268,221.28,411.817
0.722,1.396,1.546,2.078,3.919,4.158,4.094,4.729,6.125,8.55,10.977,20.132,27.024,38.872,57.244,88.687,135.99,221.529,366.964
0.917,1.286,1.525,2.094,3.985,4.25,4.047,4.689,6.161,8.565,11.411,19.739,27.078,38.873,56.977,88.687,136.096,222.348,384.628
0.719,1.292,1.575,2.075,3.97,4.795,4.133,4.858,6.172,8.56,11.082,19.752,27.179,39.643,57.211,88.709,136.66,221.864,367.53
0.713,1.324,1.561,2.08,3.9,4.865,6.043,4.748,6.091,8.579,10.993,20.017,27.195,39.032,57.166,89.199,135.936,223.627,365.238
0.706,1.316,1.546,2.146,3.909,4.658,4.269,4.838,6.16,8.627,11.112,19.839,27.066,38.726,56.97,88.462,136.098,221.409,368.605
0.727,1.355,1.55,2.099,3.989,4.4,4.127,4.729,6.179,8.496,11.029,19.913,27.108,39.157,56.952,89.063,136.463,221.258,365.711
0.69,1.357,1.58,2.081,3.926,4.388,4.12,4.702,6.139,8.591,11.112,19.715,27.165,38.969,57.347,89.221,137.569,222.233,368.039
0.696,1.404,1.563,2.122,3.919,4.139,4.097,4.671,6.155,8.592,11.035,19.722,27.31,39.054,57.076,91.361,135.749,222.783,366.724
0.71,1.325,1.535,2.076,3.953,4.213,4.099,4.73,6.148,8.664,11.207,19.707,27.158,39.067,57.135,89.273,136.962,221.678,365.737
0.685,1.27,1.541,2.099,3.942,4.53,4.117,4.689,6.143,8.556,11.222,19.701,27.102,39.34,56.918,88.433,136.825,221.958,372.081
0.706,1.34,1.62,2.097,7.515,4.712,4.146,4.759,6.192,8.55,11.021,19.685,27.048,38.848,58.434,88.948,135.774,221.069,367.203
0.703,1.342,1.556,2.249,3.919,5.083,4.204,4.754,6.15,8.554,11.032,19.759,27.089,38.92,57.147,88.488,136.508,221.81,365.473
0.706,1.356,1.58,2.091,3.909,4.42,4.123,4.705,6.098,8.545,11.007,19.904,27.133,39.098,57.049,88.85,136.052,222.551,369.943
0.703,1.346,1.547,2.105,3.987,4.831,4.134,4.709,6.145,8.488,10.971,19.996,27.103,38.809,57.423,88.172,136.29,221.084,366.124
0.707,1.497,1.545,2.082,3.892,4.454,4.087,4.677,6.144,8.553,11.03,19.734,27.168,38.782,57.04,88.997,137.382,221.508,365.691
0.701,1.353,1.554,2.058,3.963,4.236,4.136,4.794,6.209,8.688,11.323,19.826,27.226,39.117,57.054,88.657,137.013,221.542,370.804
0.744,1.323,1.532,2.087,3.944,4.135,4.122,4.697,6.106,8.495,11.095,19.814,27.095,40.586,57.038,88.513,135.971,223.006,366.393
0.703,1.373,1.537,2.082,4.002,4.056,4.093,4.811,6.136,8.609,11.053,19.795,27.09,38.895,57.077,88.499,136.109,221.647,370.107
0.677,1.334,1.573,2.07,3.958,4.841,4.146,4.796,6.132,8.508,11.078,19.679,27.09,38.853,57.041,88.666,136.221,221.056,366.243
0.705,1.355,1.536,2.094,3.949,4.285,4.108,4.738,6.14,11.917,11.053,19.671,27.136,39.247,56.84,91.313,136.047,220.99,366.162
0.684,1.297,1.563,2.116,3.957,4.164,4.118,4.791,6.18,9.411,11.071,19.855,27.284,39.084,57.087,88.668,136.198,220.971,370.318
0.688,1.346,1.562,2.09,3.966,4.315,4.13,4.699,6.181,8.57,10.953,19.79,27.037,47.361,57.129,88.943,137.205,222.888,365.409
0.692,1.361,1.548,2.076,3.963,4.751,4.077,4.696,6.12,8.588,11.05,19.721,27.12,38.984,57.092,88.748,136.606,221.279,365.686
0.697,1.424,1.569,2.098,3.971,4.293,4.133,4.723,6.165,8.575,11.213,19.774,27.146,38.852,56.969,88.45,136.934,221.787,369.696
0.679,1.37,1.552,2.222,3.979,4.289,4.113,4.698,6.103,8.562,11.08,20.183,27.466,38.821,56.798,88.736,136.059,221.671,365.742
0.697,1.136,1.547,2.106,3.953,4.121,4.121,4.78,6.143,8.585,11.106,19.788,27.073,39.358,57.029,88.378,135.789,223.297,370.065
