T_SO
29.081
28.757
28.998
28.848
28.868
33.163
29.725
29.015
28.887
29.045
28.683
28.796
28.983
29.063
28.631
29.029
28.864
28.698
29.267
29.002
28.551
29.577
29.156
28.618
29.145
28.886
28.949
31.836
29.88
29.685
29.368
29.193
29.594
29.466
29.411
29.333
29.569
29.734
29.219
29.214
29.665
29.461
29.485
29.37
29.773
29.234
29.517
29.333
29.612
29.159
29.843
29.416
29.501
32.087
29.292
28.958
28.904
28.883
28.858
28.981
28.814
31.682
29.043
28.814
29.071
28.778
28.81
28.716
29.039
28.912
28.929
33.62
30.786
30.48
29.478
29.586
29.498
29.785
29.334
29.3
29.352
29.288
29.105
29.384
29.687
29.216
29.494
29.227
29.624
29.19
29.043
29.235
29.259
29.245
29.364
34.975
29.937
28.796
29.076
28.842
28.755
28.66
28.871
28.57
28.816
28.819
28.858
28.846
28.609
29.031
28.929
29.155
28.585
29.038
28.815
28.897
28.99
28.933
28.812
28.814
28.834
28.929
29.059
31.712
29.835
29.528
29.725
29.664
29.481
33.118
29.477
29.694
29.476
29.223
29.205
29.584
29.432
29.436
29.247
29.285
29.28
29.325
29.062
29.387
29.143
29.218
29.681
29.148
29.055
29.235
29.349
29.293
29.31
29.373
29.197
29.314
29.509
29.424
29.485
29.472
29.405
29.41
29.213
33.168
29.288
29.242
28.871
29.011
29.087
28.878
29.025
28.719
29.542
28.786
29.115
28.922
28.818
28.935
29.121
28.834
28.725
28.925
29.051
28.925
28.861
28.847
29.001
28.958
28.849
29.1
29.134
28.716
30.408
31
28.974
28.993
28.937
32.83
29.075
29.071
29.172
28.894
29.024
29.045
28.916
28.871
28.937
28.898
29.246
29.045
28.951
28.803
28.752
29.226
29.029
28.756
28.948
29.076
28.951
28.711
29.211
29.186
28.764
29.398
28.531
29.069
28.922
29.372
28.855
29.193
28.867
31.865
30.651
28.717
29.03
29.073
28.828
28.843
28.913
29.115
29.241
28.824
28.787
28.626
28.686
29.129
28.636
28.764
29.182
28.833
28.958
28.873
28.791
28.827
28.862
28.618
28.563
28.718
28.827
28.414
28.948
28.698
29.367
31.116
30.018
34.012
30.933
29.637
28.87
28.77
28.91
28.783
29.03
28.563
28.683
28.996
28.592
29.695
29.233
28.763
28.662
28.916
28.85
28.55
28.628
28.521
28.865
28.942
28.786
28.77
28.801
28.617
28.682
28.685
28.822
28.758
28.615
29.05
28.603
28.995
32.454
30.106
29.802
29.158
28.894
28.678
28.963
28.919
28.466
28.944
28.907
29.037
28.824
28.849
29.086
28.972
28.597
28.797
28.829
28.8
28.872
28.785
28.908
28.776
28.951
28.767
28.921
28.718
28.846
29.045
29.245
28.933
28.723
29.245
34.888
30.725
29.293
28.796
28.878
28.86
28.979
28.831
28.853
28.695
28.876
28.649
28.742
29.029
28.714
28.75
28.621
29.183
28.848
28.868
28.753
28.661
28.958
28.793
28.93
29.099
28.946
28.709
28.479
28.951
28.734
28.682
28.662
28.855
28.846
33.624
29.834
29.486
28.798
28.835
28.923
28.957
28.906
28.705
28.758
28.989
28.573
29.108
28.767
28.743
28.779
28.603
28.825
28.943
29.047
28.983
29.162
28.629
28.815
28.679
29.269
29.062
28.759
28.766
28.779
28.812
28.87
28.817
29.078
33.966
31.548
29.262
29.22
28.831
28.837
29.38
28.83
28.7
29.004
29.017
28.908
28.969
28.531
28.691
28.759
28.631
28.813
28.778
29.17
29.079
28.8
28.756
28.917
28.61
29.162
29.281
30.011
29.483
29.376
28.951
29.103
28.681
29.262
31.439
30.538
30.153
28.66
28.635
28.837
28.877
29.378
31.448
33.435
36.279
34.611
30.768
29.403
29.065
28.941
28.958
28.923
28.939
29.161
28.788
28.765
28.911
28.561
28.63
28.925
28.776
28.736
28.845
29.118
28.962
29.072
28.607
28.927
32.189
30.231
32.558
29.127
28.492
28.631
28.603
28.631
28.762
28.842
28.741
28.805
28.644
28.822
28.759
28.867
28.614
29.245
29.105
28.754
28.944
28.619
28.596
29.293
28.677
28.539
28.739
28.766
28.851
28.981
28.59
28.901
28.586
29.328
31.854
30.26
29.104
28.674
28.907
28.97
29.157
28.949
28.539
28.85
28.748
28.613
28.749
28.754
28.883
28.97
28.679
28.949
28.916
28.648
28.722
28.77
28.921
28.737
28.617
28.969
28.64
29.092
30.115
28.924
28.549
29.018
28.809
28.872
28.696
31.868
29.66
29.901
32.17
29.993
29.154
29.204
28.958
28.92
28.768
28.799
28.793
28.829
28.625
28.928
28.958
28.989
28.681
28.924
28.795
28.787
28.984
28.864
28.806
28.804
29.422
28.946
28.914
28.815
28.844
28.817
28.996
28.704
28.644
32.476
30.089
29.728
29.045
29.577
29.64
29.347
29.21
29.499
29.322
29.657
29.185
29.217
29.521
29.168
29.31
29.147
29.51
29.405
29.123
29.28
29.31
29.436
29.339
29.507
29.567
29.118
29.446
29.13
29.217
28.838
29.434
29.124
28.915
30.997
30.513
29.164
29.398
29.015
30.173
30.834
29.205
29.216
29.122
29.089
29.083
28.906
29.1
29.426
28.942
28.93
28.873
28.8
29.018
29.145
28.918
28.892
28.862
29.014
28.796
28.846
29.04
29.223
28.975
29.197
29.147
28.631
29.076
32.616
29.876
29.074
29.38
29.015
28.671
28.909
29.462
28.927
28.686
28.691
28.741
28.852
28.689
28.739
28.859
28.961
28.851
28.677
28.609
28.646
28.906
29.117
29.265
28.779
28.571
28.839
28.751
28.851
29.058
28.887
28.528
28.824
28.851
28.712
32.934
29.814
29.655
30.369
29.661
28.94
28.683
31.369
30.322
28.813
29.061
29.021
28.831
28.846
28.699
29.038
29.043
29.034
28.664
28.923
29.032
29.027
28.789
29.118
29.451
28.725
28.759
29.016
28.812
29.146
28.742
32.1
29.397
28.887
32.522
28.836
28.789
28.682
29.208
28.806
28.97
28.792
28.697
29.061
28.745
28.882
28.683
28.589
28.892
29.004
28.798
28.858
28.729
28.494
29.114
28.738
28.902
28.953
28.877
28.909
28.845
29.368
28.867
28.908
28.807
29.318
28.911
28.822
31.381
30.892
30.157
29.78
28.736
29.202
28.832
29.089
28.782
32.195
29.838
28.969
29.154
28.906
29.021
28.741
28.939
28.514
28.907
28.847
28.711
28.696
28.661
28.838
28.864
28.575
28.781
29.332
28.747
28.616
29.086
28.596
28.645
28.729
30.566
30.806
29.117
29.008
29.24
28.858
28.823
28.925
28.771
28.977
29.823
29.719
28.986
28.979
29.066
28.572
28.903
28.828
28.723
28.838
28.796
28.944
28.74
28.876
28.894
28.817
28.982
28.888
29.011
28.797
28.732
28.629
28.772
28.811
28.827
31.553
29.48
29.101
29.059
29.268
28.723
28.928
28.916
29.238
28.75
28.869
31.527
30.181
29.554
29.488
29.46
29.082
32.06
30.037
29.143
29.046
29.112
28.696
28.979
28.839
28.929
28.926
28.879
29.112
28.845
28.953
28.81
28.753
28.893
32.128
29.406
29.079
28.992
29.07
28.981
28.77
29.225
28.822
28.93
28.953
29.151
29.038
28.99
29.109
28.84
28.937
28.893
28.937
29.697
29.174
29.15
28.937
29.215
29.176
29.427
28.79
28.895
28.89
28.863
28.803
28.644
28.86
29.205
31.733
30.355
29.447
29.833
29.358
29.42
29.156
29.62
28.855
29.358
29.56
29.193
29.307
32.028
30.288
29.565
28.887
28.749
28.912
28.964
28.993
28.909
28.867
29.052
28.75
28.823
28.654
28.868
28.998
28.947
28.954
28.772
29.393
28.825
32.72
31.553
29.29
29.077
28.885
29.129
28.977
28.81
28.764
29.086
28.542
28.891
28.739
28.855
28.908
29.137
29.002
29.165
28.901
29.208
29.03
28.827
28.964
28.735
29.256
28.741
28.766
29.162
28.653
28.809
28.611
28.968
28.601
29.096
28.813
33.409
29.313
29.266
29.107
28.855
28.814
28.975
29.232
28.94
28.969
29.384
29.011
29.229
28.949
31.949
30.231
29.117
29.083
28.753
28.814
29.044
28.569
28.84
28.806
28.862
28.864
28.598
28.689
28.77
28.944
29.051
28.682
29.081
29.105
33.268
29.124
28.76
28.861
28.89
29.004
28.699
28.989
28.524
28.986
28.828
28.841
28.963
28.829
29.098
28.76
29.121
28.702
28.877
29.074
28.711
28.744
28.857
29.009
28.572
29.002
28.784
28.995
29.164
28.981
28.692
28.855
29.018
28.941
31.627
30.169
28.842
28.836
28.918
28.667
28.875
29.142
28.892
28.91
29.309
28.865
28.82
28.943
28.73
29.199
28.89
32.322
30.361
29.036
28.722
29.254
28.788
29.143
28.6
29.024
29.538
29.038
28.619
28.825
28.969
30.042
29.633
28.998
32.045
30.169
29.162
29.692
29.379
28.935
29.143
29.283
29.122
29.077
29.438
29.003
28.854
28.912
28.981
28.656
28.913
29.042
29.115
28.778
28.917
29.063
28.878
29.024
28.504
28.937
28.881
28.875
28.817
28.757
28.844
28.811
28.611
29.104
28.784
33.182
30.197
29.977
30.031
29.967
30.007
30.477
29.479
29.765
29.86
29.921
29.534
29.661
29.541
29.742
30.266
29.853
29.685
31.978
29.214
28.992
29.336
29.109
28.736
28.993
28.906
29.318
28.962
28.919
29.023
28.66
28.763
28.843
32.505
30.863
28.792
29.13
28.76
28.668
28.948
28.813
29.49
28.9
28.658
28.941
28.747
28.717
29.128
28.834
29.023
28.794
28.513
28.955
28.621
28.839
28.76
28.848
28.755
29.148
28.763
29.285
28.951
28.872
28.876
28.816
28.635
28.989
28.934
32.015
30.581
28.936
28.612
29.024
29.095
28.872
28.776
29.014
29.206
29.049
28.575
28.69
28.93
28.845
29.614
28.885
29.185
28.711
28.841
31.825
29.846
28.626
29.222
29.286
30.294
29.274
28.8
28.91
28.788
29.293
28.873
29.143
28.492
33.205
30.977
29.197
28.892
28.719
28.535
28.851
29.12
28.457
28.792
28.698
29.114
28.852
28.878
28.655
28.802
28.731
28.991
28.733
28.994
28.924
28.908
28.728
28.813
28.767
28.744
29.017
28.564
29
28.74
28.987
28.994
28.631
29.022
30.618
30.352
29.469
28.904
28.793
28.776
29.002
28.659
28.817
28.695
29.178
28.91
28.847
28.958
29.157
28.713
28.948
28.881
28.76
29.387
29
28.888
28.666
31.331
29.543
29.546
29.219
29.24
29.543
29.542
29.452
29.308
29.375
29.171
29.761
32.463
29.344
29.004
28.774
28.879
28.966
28.898
28.784
29.008
29.002
28.876
28.741
28.808
28.877
28.644
28.954
28.713
28.513
28.844
28.775
28.904
28.734
29.32
28.647
28.775
28.954
29.197
29.056
28.963
28.948
28.795
28.732
28.889
28.459
31.327
30.092
29.875
29.734
28.893
28.566
28.815
28.666
29.158
28.758
28.942
28.713
28.665
28.774
28.725
28.513
28.921
28.966
28.738
28.528
29.1
28.841
29.314
28.856
31.758
30.487
29.554
29.715
29.356
29.303
29.116
29.321
29.355
29.441
32.766
29.857
29.103
28.755
29.236
29.061
28.847
28.722
28.653
28.88
28.726
29.223
28.724
28.81
28.654
28.72
29.185
28.868
28.731
29.002
28.656
28.556
29.134
29.035
29.104
28.749
28.817
28.746
28.871
28.718
28.695
28.757
28.891
28.881
28.701
31.867
29.599
29.732
29.314
29.136
29.096
29.511
29.275
29.442
29.377
29.489
29.909
29.923
29.511
29.161
29.564
29.161
29.501
29.144
29.858
29.358
29.629
29.704
29.503
29.544
32.288
30.635
30.186
29.625
28.783
28.744
28.773
28.936
31.2
30.356
29.188
29.125
29.207
28.911
28.723
28.955
28.838
29.043
28.96
28.636
28.603
28.838
28.864
28.937
28.925
28.626
28.676
28.789
28.992
28.921
28.688
28.597
28.917
28.867
29.004
28.546
28.724
29.106
29.202
29.06
28.806
28.713
29.111
32.282
30.234
28.797
28.979
28.768
28.624
29.099
28.964
28.748
28.816
29.177
28.783
28.834
28.852
28.563
28.708
28.87
28.922
28.828
28.876
28.834
29.076
29.106
28.91
28.937
28.769
28.852
28.801
32.117
29.864
29.688
29.563
29.917
30.216
32.747
29.75
29.172
29.061
28.967
29.037
29.06
29.1
28.92
29.007
29.552
28.988
29.137
28.333
28.851
28.94
28.897
28.736
29.072
28.85
28.746
29.113
28.751
29.189
28.893
29.232
28.637
29.1
29.116
29.302
29.354
28.951
28.942
28.838
30.438
30.977
30.026
29.735
29.032
29.378
28.902
28.777
28.583
28.805
28.542
28.642
29.005
28.858
28.72
28.711
28.605
29.047
28.609
28.705
28.546
28.742
28.793
28.717
28.74
28.573
28.699
29.306
28.985
28.73
31.527
30.613
29.599
28.932
28.929
33.236
29.079
28.745
29.14
28.717
28.817
29.074
29.131
29.057
28.846
28.71
29.021
28.883
28.923
29.14
28.589
28.872
28.955
29.159
28.929
28.589
28.788
28.805
29.047
29.675
28.748
28.853
29.057
28.996
28.989
28.842
29.024
28.625
28.851
32.112
29.895
28.791
28.824
28.737
28.782
29.085
28.947
29.109
28.779
28.787
28.69
28.952
29.069
29.053
28.781
29.181
28.949
28.852
29.1
28.903
28.735
28.845
29.231
29
29.098
28.56
29.116
28.71
28.866
28.785
28.87
31.816
28.943
32.173
31.09
29.692
28.933
28.903
28.794
28.808
28.477
28.787
28.673
28.958
28.877
29.131
28.909
29.308
28.767
29.12
28.822
28.846
29.078
28.951
28.744
28.831
28.855
29.03
28.773
28.963
28.803
29.234
29.339
28.999
28.965
29.173
28.908
28.894
32.369
29.912
29.37
29.33
29.668
29.315
29.553
29.17
29.528
29.816
29.344
29.522
29.53
29.545
29.485
29.476
28.982
29.615
29.378
29.106
29.457
29.293
29.103
29.226
28.938
29.376
29.385
29.07
29.304
29.442
29.485
29.562
29.184
32.189
32.445
29.456
28.825
29.162
28.796
28.889
28.718
28.842
28.769
28.548
28.8
28.72
28.887
29.236
28.478
28.982
29.046
28.751
28.844
28.828
28.662
28.6
29.122
29.072
28.828
28.977
28.919
28.803
28.655
28.747
28.788
28.985
28.92
28.59
30.814
29.821
28.927
28.85
28.591
28.926
28.977
28.787
28.996
28.997
28.692
28.855
28.915
28.63
32.578
29.767
29.244
29.29
28.695
28.893
28.61
28.697
28.737
28.833
28.618
28.921
29.104
28.824
29.024
28.728
28.758
29.159
28.739
28.854
32.835
31.296
28.777
28.937
28.77
29.006
28.784
28.853
28.736
28.966
28.711
29.009
29.045
28.935
28.684
29.051
28.616
29.054
28.714
28.758
28.586
28.902
28.507
28.902
28.849
28.935
29.335
28.847
28.997
28.56
28.814
28.838
28.955
28.752
29.134
31.636
30.102
29.315
28.876
29.255
28.97
28.828
28.801
29.049
28.99
29.319
29.162
30.056
31.526
28.892
28.763
28.936
28.874
29.06
28.866
28.803
28.641
29.127
28.68
28.9
28.829
28.542
28.751
28.647
29.067
28.978
28.604
28.88
28.654
31.304
29.905
31.812
29.959
29.427
29.61
29.257
29.268
29.061
29.469
29.368
29.319
29.049
29.678
29.165
29.373
29.279
29.089
29.55
29.413
29.203
29.291
29.226
29.21
29.158
29.282
29.183
29.325
29.137
29.411
29.345
29.43
29.186
29.21
32.773
30.787
29.322
29.005
28.695
29.537
28.658
28.953
28.626
28.974
28.488
28.738
28.703
28.513
28.927
28.745
28.794
28.992
28.83
28.826
28.708
28.48
28.868
28.534
28.809
29.187
28.673
28.886
28.921
28.672
29.5
28.617
29.424
28.776
30.442
31.627
28.874
28.789
32.054
30.297
29.933
29.462
28.695
28.855
29.062
28.629
28.473
29.076
28.86
28.856
29.295
28.787
29.018
28.939
28.976
28.548
28.753
28.615
28.896
28.82
28.661
28.948
28.615
28.625
28.658
28.541
28.764
28.852
28.62
33.415
29.972
29.675
30.026
29.703
30.392
29.659
29.698
29.388
29.883
29.577
29.921
29.582
29.672
29.383
29.449
29.695
29.719
29.532
29.415
29.618
29.473
29.563
29.521
29.641
29.488
29.57
29.414
29.796
29.481
29.167
29.437
29.798
31.692
30.28
29.433
28.709
28.658
28.85
31.734
30.333
29.068
28.954
28.667
29.062
28.653
28.568
29.013
28.704
28.675
28.816
28.714
28.839
28.616
28.59
29.044
28.972
28.717
28.627
28.985
28.835
29.145
28.667
28.649
29.181
28.742
28.613
29.475
33.294
29.908
29.16
28.862
28.744
28.763
28.528
